time_s
1.08628
1.08650
1.09912
1.10286
1.10404
1.11465
1.12037
1.12069
1.12218
1.12414
1.12855
1.12905
1.13353
1.13423
1.13887
1.14638
1.14894
1.15516
1.15864
1.15939
1.16084
1.16437
1.16569
1.17117
1.17119
1.18000
1.18516
1.19234
1.19298
1.19615
1.20247
1.20745
1.21615
1.21962
1.22165
1.22195
1.22662
1.22990
1.23196
1.23233
1.23715
1.24239
1.24763
1.26357
1.26454
1.26578
1.26907
1.28200
1.29159
1.29381
1.29821
1.29954
1.30417
1.31084
1.31304
1.31371
1.32604
1.32661
1.32798
1.33311
1.33778
1.33936
1.34453
1.35111
1.35188
1.35422
1.35569
1.36651
1.37053
1.37353
1.37418
1.37475
1.38753
1.38900
1.39033
1.39274
1.39640
1.39785
1.40285
1.40653
1.40745
1.40830
1.41177
1.42217
1.42479
1.42561
1.42760
1.43148
1.43624
1.45033
1.45092
1.45232
1.45459
1.45776
1.45779
1.45780
1.46206
1.47229
1.50200
1.50953
1.51962
1.51972
1.52488
1.52580
1.52638
1.52805
1.53179
1.54222
1.54353
1.54389
1.54620
1.54829
1.55005
1.55261
1.56363
1.56496
1.56646
1.57731
1.57753
1.59325
1.60091
1.61791
1.61813
1.63101
1.64651
1.64681
1.64992
1.65682
1.65772
1.66403
1.66460
1.67146
1.67732
1.68034
1.69426
1.69617
1.72481
1.73301
1.73516
1.74145
1.74150
1.76770
1.77473
1.79042
1.79241
1.79385
1.79613
1.79816
1.80423
1.80495
1.81015
1.81299
1.82084
1.83345
1.84645
1.84788
1.86932
1.87592
1.88612
1.88684
1.90018
1.92078
1.92756
1.93172
1.93283
1.93517
1.93804
1.94345
1.94528
1.94793
1.94992
1.95353
1.95973
1.96826
1.97921
1.98644
1.99567
2.01416
2.01845
2.02426
2.02644
2.03845
2.04175
2.04752
2.05306
2.07338
2.07571
2.07920
2.08330
2.08338
2.08643
2.09321
2.09759
2.10510
2.10658
2.10899
2.11574
2.12474
2.13154
2.15524
2.15909
2.17449
2.17758
2.18072
2.18101
2.18532
2.18561
2.18815
2.19333
2.19890
2.19900
2.20250
2.20450
2.22244
2.22944
2.24388
2.24508
2.25456
2.25484
2.25637
2.26146
2.26839
2.26870
2.27095
2.27571
2.28242
2.28346
2.28894
2.29088
2.29187
2.29289
2.29840
2.30002
2.30004
2.31510
2.31884
2.32481
2.33349
2.34298
2.34682
2.35512
2.35687
2.36124
2.36385
2.36667
2.37096
2.37440
2.38623
2.38734
2.39308
2.40621
2.40623
2.42130
2.42131
2.42376
2.43783
2.44398
2.44532
2.45470
2.45627
2.47685
2.48758
2.49062
2.49141
2.49193
2.49235
2.49448
2.50377
2.50614
2.50671
2.50748
2.51462
2.51686
2.51790
2.52163
2.52833
2.53123
2.53274
2.54132
2.54231
2.54383
2.56336
2.56428
2.57020
2.58024
2.58940
2.59013
2.59311
2.61032
2.61091
2.61234
2.61277
2.61917
2.62065
2.62239
2.64781
2.66580
2.67841
2.68826
2.68925
2.69123
2.69427
2.69800
2.70096
2.71021
2.71064
2.72874
2.73913
2.73969
2.74441
2.75141
2.75251
2.75566
2.75658
2.75795
2.76193
2.76263
2.77315
2.78022
2.78482
2.78887
2.79102
2.79838
2.80004
2.80740
2.81837
2.84141
2.84482
2.84518
2.84803
2.85189
2.86286
2.87414
2.87950
2.88016
2.88444
2.89305
2.89440
2.91542
2.91807
2.92053
2.93042
2.93288
2.95330
2.95712
2.95732
2.95938
2.96107
2.96260
2.96694
2.97264
2.97369
2.98377
2.98996
2.99158
2.99705
3.00362
3.00398
3.00564
3.00643
3.00826
3.01867
3.03176
3.03270
3.03429
3.04864
3.05501
3.07351
3.07876
3.08135
3.08455
3.09090
3.09529
3.09800
3.10695
3.11097
3.12018
3.12027
3.12179
3.12247
3.12606
3.13354
3.13542
3.14355
3.15108
3.15270
3.16767
3.18776
3.18786
3.18917
3.19226
3.19416
3.20211
3.20893
3.21934
3.22809
3.22827
3.23003
3.23240
3.23393
3.23879
3.24074
3.24276
3.24390
3.25839
3.26123
3.26796
3.27104
3.28688
3.28796
3.28952
3.28965
3.29037
3.29408
3.29752
3.30142
3.30973
3.31053
3.31444
3.32190
3.32402
3.33019
3.33187
3.33885
3.34105
3.34191
3.34989
3.35520
3.35622
3.35839
3.36283
3.36719
3.37079
3.37303
3.37469
3.37651
3.38374
3.38839
3.39423
3.39427
3.39698
3.40316
3.41809
3.41817
3.42152
3.42613
3.42986
3.44048
3.44374
3.44585
3.45589
3.47067
3.47389
3.47761
3.47824
3.48011
3.48726
3.49987
3.50539
3.51627
3.51640
3.51796
3.51803
3.52630
3.52669
3.53028
3.54099
3.54327
3.54752
3.54954
3.55298
3.55562
3.55574
3.56306
3.57107
3.57255
3.57480
3.58507
3.58794
3.58908
3.59131
3.59411
3.59440
3.59909
3.61131
3.61578
3.61602
3.62145
3.62794
3.64073
3.64088
3.64487
3.65222
3.65464
3.65799
3.65886
3.67417
3.69567
3.71025
3.71750
3.72339
3.72482
3.72513
3.72785
3.73207
3.73427
3.73557
3.73962
3.74588
3.74934
3.75306
3.76195
3.77202
3.77295
3.77486
3.77637
3.77932
3.77941
3.78308
3.78322
3.78342
3.80030
3.80472
3.81018
3.81292
3.81831
3.82624
3.82854
3.82898
3.85752
3.86204
3.86542
3.87467
3.88374
3.89079
3.89094
3.89732
3.90276
3.90771
3.91846
3.91849
3.92220
3.92276
3.92594
3.94310
3.94363
3.94473
3.94868
3.95166
3.95643
3.97822
3.98017
3.98782
3.98988
3.99543
3.99551
4.00214
4.00702
4.02156
4.02579
4.02697
4.03591
4.03864
4.04584
4.05413
4.05967
4.06092
4.06465
4.06561
4.07089
4.07258
4.07426
4.08694
4.09289
4.09753
4.10498
4.10758
4.10827
4.11216
4.11435
4.14186
4.15009
4.15334
4.15956
4.16807
4.16835
4.16847
4.17314
4.18086
4.18237
4.18637
4.18642
4.19055
4.19236
4.20272
4.20510
4.20597
4.21530
4.21593
4.21882
4.22453
4.23163
4.24224
4.24914
4.25219
4.25658
4.26959
4.27214
4.27476
4.27567
4.28449
4.28641
4.29273
4.29575
4.29817
4.29898
4.30077
4.30365
4.30396
4.31122
4.31715
4.31778
4.34439
4.36246
4.37057
4.37247
4.37763
4.37764
4.38330
4.38940
4.39438
4.39512
4.40117
4.41064
4.42055
4.42367
4.42548
4.43294
4.43300
4.43682
4.44016
4.44649
4.45530
4.45886
4.46033
4.46198
4.46583
4.46866
4.47854
4.48129
4.48830
4.49105
4.49174
4.49642
4.50052
4.50276
4.50692
4.51118
4.51281
4.51919
4.51942
4.52640
4.53341
4.53532
4.53554
4.53597
4.54341
4.54904
4.55331
4.55553
4.55644
4.56376
4.56444
4.56800
4.56891
4.57027
4.58793
4.58875
4.59102
4.60052
4.61549
4.62715
4.62862
4.62973
4.63726
4.63769
4.63796
4.63975
4.64013
4.64112
4.64152
4.64225
4.64421
4.64906
4.65154
4.65505
4.66119
4.66722
4.66845
4.67249
4.67988
4.68189
4.68308
4.69233
4.69330
4.70218
4.71980
4.72080
4.73100
4.73409
4.73544
4.74039
4.74157
4.74167
4.74523
4.76894
4.77365
4.77698
4.78767
4.79186
4.79550
4.79816
4.79988
4.81013
4.81423
4.81712
4.82471
4.83371
4.84887
4.85828
4.86643
4.86748
4.87032
4.87649
4.88440
4.88489
4.88839
4.89155
4.89700
4.91354
4.92078
4.92210
4.92352
4.93022
4.93420
4.93495
4.93644
4.93651
4.93863
4.93939
4.94030
4.94242
4.94887
4.95211
4.95696
4.95978
4.97413
4.97478
4.98626
4.98958
4.99710
4.99799
4.99960
5.00243
5.00422
5.00694
5.01250
5.01813
5.01815
5.02876
5.03556
5.04100
5.04603
5.04832
5.05197
5.07791
5.08299
5.08537
5.09282
5.09354
5.09996
5.10166
5.10585
5.11184
5.11445
5.12181
5.12505
5.12746
5.13744
5.14095
5.14383
5.14411
5.14420
5.14863
5.15857
5.16686
5.17922
5.17923
5.18023
5.18037
5.19713
5.20133
5.21066
5.21570
5.22008
5.22617
5.23044
5.23088
5.23682
5.24629
5.25861
5.25954
5.26132
5.26526
5.26621
5.28018
5.28346
5.29194
5.29457
5.29460
5.30251
5.30929
5.32268
5.34111
5.34250
5.35950
5.36012
5.36767
5.37449
5.37873
5.38957
5.39358
5.39562
5.39651
5.40025
5.40578
5.41270
5.41354
5.41888
5.43389
5.43590
5.43768
5.44118
5.44322
5.45263
5.45653
5.45734
5.47010
5.47267
5.47350
5.49631
5.50434
5.50456
5.50507
5.51313
5.51389
5.51812
5.51920
5.52577
5.53075
5.53203
5.53956
5.54354
5.54653
5.55176
5.55337
5.55367
5.55690
5.56502
5.56585
5.56757
5.57045
5.57877
5.58232
5.58667
5.59864
5.59966
5.60223
5.60513
5.61219
5.61693
5.63195
5.63325
5.64291
5.64909
5.65139
5.65384
5.65732
5.66131
5.66243
5.67527
5.67965
5.68078
5.68309
5.68527
5.68567
5.69719
5.70958
5.72061
5.72156
5.72268
5.72909
5.73264
5.73639
5.73652
5.73821
5.74669
5.75319
5.75386
5.75960
5.76548
5.77006
5.77322
5.77554
5.79760
5.80615
5.81261
5.81475
5.81837
5.82561
5.82952
5.83331
5.83889
5.84977
5.86268
5.87509
5.87769
5.88162
5.88476
5.88759
5.89600
5.90192
5.91324
5.92093
5.92293
5.92383
5.93580
5.94063
5.94174
5.94564
5.94567
5.96387
5.96520
5.96564
5.98025
5.98489
5.98574
5.98956
6.00125
6.00261
6.00626
6.00912
6.01092
6.01153
6.01557
6.01790
6.02855
6.03357
6.03508
6.03806
6.04290
6.04705
6.06469
6.06634
6.06945
6.07185
6.07417
6.07740
6.08067
6.08342
6.08381
6.08530
6.09857
6.09959
6.10152
6.10306
6.10753
6.10937
6.11238
6.11241
6.13198
6.13885
6.13964
6.14212
6.14645
6.14875
6.16294
6.16970
6.17011
6.17141
6.17388
6.17458
6.17787
6.18053
6.19871
6.20278
6.20975
6.21743
6.22064
6.22655
6.22768
6.22937
6.23258
6.23444
6.23649
6.23965
6.24523
6.25092
6.25306
6.25458
6.26013
6.26468
6.27143
6.27654
6.27851
6.28119
6.28551
6.28585
6.29237
6.30175
6.30868
6.31820
6.32091
6.32118
6.32456
6.32885
6.33908
6.34133
6.34362
6.35666
6.35883
6.35944
6.35967
6.36044
6.36176
6.36827
6.37635
6.37732
6.37896
6.39143
6.39324
6.39411
6.39502
6.39632
6.40036
6.40302
6.41333
6.42312
6.43472
6.43686
6.44225
6.44381
6.44427
6.44780
6.44860
6.45158
6.45378
6.45696
6.46111
6.46141
6.46297
6.47314
6.48004
6.49360
6.49816
6.49894
6.50531
6.50788
6.51028
6.51749
6.51837
6.51890
6.52033
6.53462
6.54506
6.55158
6.55944
6.56184
6.57009
6.58580
6.58806
6.59400
6.59422
6.59482
6.61171
6.61335
6.61528
6.62271
6.62528
6.63681
6.64093
6.64496
6.64770
6.65112
6.65385
6.67310
6.68664
6.69160
6.69774
6.70461
6.71623
6.71927
6.72815
6.74311
6.74591
6.74809
6.74982
6.75042
6.75472
6.75672
6.75852
6.76274
6.76764
6.76794
6.76810
6.76963
6.76982
6.77198
6.77853
6.78141
6.78538
6.78663
6.79145
6.80103
6.80376
6.80711
6.81901
6.82104
6.83372
6.84152
6.84292
6.84350
6.84949
6.84954
6.85793
6.86263
6.86341
6.86977
6.87001
6.87761
6.88373
6.89139
6.89697
6.89795
6.89922
6.91365
6.91923
6.91953
6.91983
6.92417
6.92578
6.92629
6.92832
6.93164
6.93228
6.93241
6.93476
6.94568
6.95002
6.97154
6.97941
6.97999
6.98386
6.98667
6.99024
6.99253
6.99711
6.99749
6.99872
7.00332
7.00510
7.01281
7.02476
7.06512
7.08124
7.08333
7.08986
7.09313
7.09335
7.09394
7.09920
7.10431
7.10437
7.10978
7.11226
7.11707
7.12669
7.12731
7.12920
7.14235
7.14728
7.14768
7.15224
7.16170
7.16735
7.17276
7.17669
7.17712
7.17870
7.18835
7.18995
7.19479
7.20520
7.21792
7.21871
7.21898
7.22002
7.23677
7.23894
7.24349
7.24553
7.25526
7.27006
7.28772
7.29247
7.30125
7.30376
7.31118
7.31511
7.31814
7.33972
7.34064
7.35007
7.36209
7.37118
7.37593
7.37800
7.39552
7.39609
7.39713
7.39908
7.40036
7.40505
7.41349
7.42739
7.42807
7.42869
7.45301
7.45590
7.45648
7.46050
7.46104
7.49358
7.49677
7.51020
7.51176
7.51536
7.52237
7.52642
7.52869
7.53280
7.53662
7.53889
7.54512
7.55305
7.55647
7.57209
7.58379
7.59185
7.59393
7.59861
7.59928
7.60797
7.62825
7.63419
7.65723
7.66050
7.66176
7.66591
7.66798
7.66846
7.66949
7.67650
7.69110
7.69548
7.69673
7.69898
7.71704
7.71705
7.71961
7.73886
7.74145
7.75101
7.75965
7.76544
7.77109
7.77614
7.77786
7.77789
7.78287
7.78450
7.79090
7.79361
7.79418
7.79573
7.79620
7.80047
7.80364
7.80408
7.81327
7.82059
7.82078
7.83009
7.83599
7.83791
7.84086
7.84766
7.85026
7.85186
7.87255
7.87690
7.87759
7.88735
7.89209
7.89482
7.89744
7.90150
7.90525
7.91131
7.91237
7.91483
7.91565
7.91903
7.91975
7.92384
7.92571
7.92685
7.93435
7.93816
7.93841
7.93887
7.93921
7.93952
7.93984
7.94745
7.95049
7.95145
7.95749
7.96197
7.96290
7.97242
7.97523
7.97637
7.97845
7.98059
7.98276
7.98783
7.99271
7.99477
7.99478
7.99536
8.00196
8.00231
8.00510
8.01039
8.02296
8.02481
8.02761
8.03080
8.04639
8.06410
8.07287
8.07800
8.08025
8.08029
8.08122
8.08635
8.08882
8.09071
8.09232
8.09968
8.10163
8.10370
8.10511
8.11029
8.11652
8.12315
8.13846
8.15808
8.16287
8.18845
8.19269
8.19352
8.19735
8.20173
8.20442
8.20670
8.20719
8.20847
8.21352
8.22247
8.23038
8.23315
8.23985
8.24301
8.24576
8.24961
8.25649
8.26086
8.26395
8.27094
8.27494
8.28506
8.28533
8.29198
8.29209
8.29303
8.29940
8.29946
8.30103
8.30491
8.30669
8.31737
8.32278
8.32349
8.32728
8.34415
8.34478
8.34545
8.34651
8.34938
8.35145
8.35903
8.37728
8.39101
8.39762
8.40262
8.40601
8.40629
8.40917
8.42148
8.42164
8.42230
8.42596
8.44069
8.44354
8.44553
8.45060
8.46061
8.46389
8.47459
8.48832
8.49341
8.50191
8.50293
8.50658
8.50917
8.51664
8.53082
8.53741
8.54229
8.54520
8.56095
8.58336
8.58560
8.58942
8.59208
8.60834
8.60975
8.61002
8.62807
8.65286
8.66930
8.67837
8.68502
8.68694
8.68913
8.68937
8.69082
8.69125
8.69630
8.70015
8.70609
8.70691
8.70838
8.72725
8.73565
8.76040
8.76046
8.76230
8.76577
8.77141
8.77438
8.78144
8.79686
8.79848
8.80230
8.80394
8.80493
8.80889
8.81051
8.81459
8.81733
8.82272
8.82274
8.82306
8.83972
8.84524
8.84859
8.85431
8.86202
8.86716
8.86752
8.86777
8.87008
8.87313
8.87680
8.88122
8.88381
8.88481
8.89635
8.90188
8.90695
8.91033
8.92628
8.92869
8.92960
8.93305
8.94254
8.94542
8.95006
8.95783
8.97179
8.97205
8.97363
8.97882
8.98098
8.98109
8.98407
8.99338
8.99508
8.99536
8.99819
9.00075
9.01095
9.01422
9.02422
9.02521
9.03121
9.04073
9.04394
9.04443
9.04621
9.06605
9.07274
9.07586
9.07721
9.08205
9.08778
9.09066
9.10416
9.11010
9.11655
9.11885
9.12225
9.12499
9.12840
9.13208
9.13434
9.16795
9.16913
9.17288
9.17631
9.17953
9.18344
9.18442
9.19723
9.20074
9.20323
9.20644
9.20897
9.21278
9.21749
9.21985
9.22092
9.22576
9.23219
9.23264
9.23922
9.23924
9.24291
9.24605
9.24964
9.26972
9.28622
9.28843
9.28918
9.29197
9.29365
9.29654
9.29954
9.30615
9.31023
9.31811
9.31991
9.32622
9.33457
9.33647
9.33778
9.34800
9.35063
9.36174
9.37043
9.37768
9.37787
9.38558
9.38613
9.39414
9.39486
9.40301
9.40324
9.41176
9.41297
9.41446
9.42805
9.43433
9.43459
9.43681
9.44606
9.44943
9.45037
9.46009
9.46012
9.46121
9.46167
9.46998
9.47496
9.48955
9.50226
9.50260
9.50550
9.50599
9.50761
9.51064
9.51094
9.51424
9.51689
9.51740
9.52142
9.52168
9.52285
9.52953
9.53266
9.53835
9.54142
9.54733
9.55764
9.56638
9.58043
9.58067
9.58067
9.58387
9.58480
9.58737
9.59009
9.59046
9.59219
9.59642
9.60554
9.60986
9.61451
9.62018
9.62679
9.63250
9.63701
9.64310
9.64403
9.64716
9.65855
9.66083
9.66471
9.66994
9.67186
9.67483
9.67810
9.68441
9.68544
9.68731
9.68944
9.69289
9.70237
9.70285
9.70748
9.70993
9.72479
9.72715
9.74225
9.74370
9.74727
9.76361
9.76684
9.76956
9.77406
9.77461
9.77714
9.77851
9.78391
9.78762
9.79256
9.79376
9.79724
9.80155
9.80214
9.82842
9.82874
9.82971
9.83014
9.83352
9.84198
9.84739
9.84874
9.85025
9.86617
9.86646
9.86715
9.87878
9.89146
9.89707
9.91079
9.91638
9.91859
9.91994
9.94007
9.94443
9.94544
9.94569
9.95499
9.96301
9.97727
9.97736
9.98073
9.98255
9.98747
9.99922
10.00582
10.01397
10.01410
10.02123
10.02513
10.02642
10.04067
10.04210
10.04259
10.04362
10.04392
10.04584
10.04713
10.04843
10.04916
10.05456
10.06164
10.06203
10.06290
10.07095
10.07788
10.08173
10.08601
10.08885
10.09398
10.09943
10.10030
10.10046
10.11011
10.12785
10.13652
10.13786
10.14340
10.14908
10.15404
10.15911
10.16008
10.16510
10.17348
10.17748
10.18175
10.18209
10.19292
10.19644
10.19926
10.20787
10.20946
10.21023
10.21643
10.22434
10.22617
10.22805
10.22944
10.23748
10.23893
10.23953
10.24357
10.24662
10.25366
10.25405
10.25530
10.25717
10.26697
10.26767
10.26776
10.26847
10.27015
10.27018
10.27524
10.27893
10.28285
10.28580
10.28734
10.28805
10.28884
10.29191
10.29792
10.30462
10.30559
10.31281
10.31792
10.32118
10.33350
10.33710
10.34048
10.34192
10.34428
10.34463
10.35321
10.35410
10.35963
10.36863
10.37421
10.37587
10.38689
10.38787
10.38842
10.39327
10.40369
10.40370
10.40838
10.41155
10.42077
10.42670
10.43125
10.43296
10.43951
10.44039
10.44207
10.44951
10.44964
10.45134
10.45419
10.46231
10.47057
10.47722
10.47725
10.48128
10.49220
10.50245
10.50505
10.50746
10.50960
10.51203
10.51366
10.52259
10.52619
10.52656
10.53412
10.54691
10.54702
10.55947
10.56387
10.56733
10.57545
10.57861
10.58312
10.58351
10.58495
10.59470
10.60044
10.60789
10.60845
10.60960
10.61265
10.61406
10.61807
10.61876
10.63086
10.63253
10.63491
10.63661
10.63770
10.63999
10.64305
10.64445
10.65708
10.68996
10.69291
10.69409
10.69435
10.70330
10.70373
10.70397
10.70818
10.71089
10.71100
10.72338
10.73604
10.73629
10.74425
10.74588
10.75609
10.76333
10.77707
10.77931
10.78069
10.78474
10.78918
10.80302
10.80564
10.80761
10.82096
10.82259
10.82694
10.82729
10.83484
10.83720
10.84626
10.84644
10.85424
10.86269
10.87994
10.89071
10.89115
10.90690
10.91451
10.92045
10.92271
10.93128
10.93159
10.94631
10.95103
10.96124
10.96226
10.96533
10.96555
10.97851
10.98651
10.98795
10.98874
11.00816
11.01567
11.01585
11.01935
11.02136
11.02223
11.03758
11.04746
11.04779
11.05137
11.05536
11.05748
11.05759
11.05972
11.06188
11.06393
11.06683
11.06970
11.07061
11.07230
11.07366
11.08992
11.09333
11.09505
11.09934
11.10514
11.10688
11.11087
11.12229
11.12273
11.13683
11.14580
11.14909
11.15347
11.17572
11.17654
11.17766
11.17857
11.19236
11.19253
11.19366
11.19755
11.20941
11.21054
11.21772
11.21797
11.22084
11.23145
11.24078
11.24654
11.24993
11.25142
11.25268
11.25430
11.25571
11.26810
11.27746
11.27956
11.28168
11.29881
11.29946
11.30192
11.31287
11.32336
11.32532
11.32894
11.32908
11.33251
11.33261
11.33630
11.33864
11.34333
11.34421
11.34780
11.34921
11.35472
11.36030
11.36171
11.36307
11.36995
11.37124
11.37166
11.37879
11.38000
11.38275
11.39043
11.39569
11.40372
11.40749
11.41503
11.41878
11.43162
11.43434
11.44126
11.44655
11.45045
11.45434
11.45739
11.46072
11.46187
11.46241
11.46251
11.46407
11.47243
11.48172
11.48689
11.49574
11.49653
11.49973
11.50014
11.50466
11.51017
11.51154
11.51484
11.52000
11.52134
11.52183
11.53007
11.53489
11.54332
11.56175
11.58054
11.62237
11.63074
11.63206
11.63540
11.63565
11.63739
11.63913
11.63921
11.65756
11.66328
11.66611
11.66874
11.67353
11.67586
11.67951
11.68069
11.68781
11.68969
11.69925
11.70939
11.70948
11.71324
11.71342
11.71475
11.71648
11.71860
11.73133
11.73259
11.73476
11.73863
11.74372
11.75096
11.75733
11.75812
11.75862
11.77037
11.77674
11.78580
11.78730
11.78861
11.78869
11.79308
11.80649
11.81149
11.81152
11.81374
11.81645
11.81746
11.82152
11.82228
11.82385
11.83718
11.84161
11.84972
11.86848
11.87332
11.87437
11.88145
11.88536
11.89732
11.90016
11.90033
11.90495
11.91001
11.91162
11.92892
11.93524
11.93781
11.93791
11.93804
11.94060
11.96170
11.96303
11.96535
11.97318
11.97655
11.98429
11.99089
11.99316
11.99615
12.00427
12.00975
12.03250
12.03963
12.04347
12.04955
12.05466
12.05666
12.06194
12.06460
12.07661
12.07886
12.08319
12.08984
12.09695
12.10018
12.11249
12.11991
12.12164
12.12331
12.12424
12.12664
12.12926
12.13218
12.13251
12.14415
12.14865
12.15186
12.15370
12.15623
12.17092
12.17775
12.17828
12.18046
12.18125
12.18407
12.18960
12.19029
12.19786
12.19953
12.20253
12.20304
12.22096
12.22636
12.24107
12.24584
12.24603
12.24805
12.25108
12.25832
12.25968
12.25985
12.26464
12.26633
12.26901
12.27018
12.27345
12.27932
12.28086
12.28258
12.28387
12.28400
12.28578
12.29177
12.29900
12.30011
12.30513
12.31315
12.32043
12.33278
12.34207
12.34909
12.34927
12.35122
12.35605
12.35853
12.36299
12.36353
12.36413
12.37006
12.37935
12.38337
12.38704
12.40449
12.40514
12.40836
12.41114
12.41470
12.41552
12.43307
12.43824
12.44489
12.44858
12.44872
12.45243
12.45691
12.46141
12.47337
12.48104
12.48486
12.49276
12.50189
12.50536
12.50609
12.51320
12.51510
12.51572
12.51712
12.52084
12.52222
12.52295
12.52547
12.52792
12.52859
12.52934
12.53568
12.53690
12.53719
12.55840
12.55958
12.56256
12.56771
12.56803
12.56836
12.59008
12.59169
12.59173
12.59441
12.59973
12.60419
12.61861
12.62017
12.62094
12.62426
12.62784
12.62907
12.63389
12.63394
12.64290
12.64366
12.64473
12.64761
12.65026
12.66338
12.67181
12.67622
12.67879
12.68862
12.68865
12.69973
12.70797
12.71122
12.71923
12.72255
12.72521
12.72682
12.73389
12.73600
12.76132
12.76173
12.76463
12.77601
12.78047
12.78143
12.78828
12.78873
12.79853
12.79911
12.81629
12.82514
12.82733
12.84093
12.84353
12.84772
12.84835
12.85085
12.85634
12.85667
12.85741
12.85817
12.86017
12.87719
12.88188
12.88201
12.88867
12.88879
12.89030
12.89128
12.89237
12.89487
12.89595
12.90099
12.90274
12.91248
12.91280
12.91345
12.91525
12.92915
12.93130
12.93134
12.93541
12.93569
12.93617
12.93784
12.94757
12.96376
12.96445
12.96857
12.97260
12.98372
12.98377
12.99239
13.00104
13.00728
13.00846
13.01026
13.01485
13.01901
13.02743
13.02827
13.03246
13.03532
13.03735
13.04606
13.04610
13.04694
13.04704
13.05938
13.05965
13.06360
13.06391
13.06407
13.06410
13.06453
13.07411
13.07437
13.08236
13.09158
13.09358
13.11002
13.11095
13.11152
13.11194
13.11698
13.11816
13.11925
13.12091
13.12398
13.14682
13.15148
13.15644
13.15659
13.15863
13.17015
13.21319
13.22415
13.22710
13.22964
13.23093
13.23149
13.23284
13.24187
13.24997
13.25706
13.25999
13.26438
13.26930
13.27098
13.27367
13.29210
13.29351
13.29401
13.31568
13.32152
13.32680
13.32859
13.33009
13.34079
13.34097
13.34164
13.34653
13.35296
13.35390
13.35636
13.36220
13.37658
13.37666
13.38017
13.38440
13.39133
13.39498
13.40381
13.40539
13.40560
13.41216
13.41584
13.42296
13.42305
13.43604
13.43823
13.43883
13.44409
13.45542
13.45610
13.45830
13.46455
13.46991
13.47799
13.48700
13.48815
13.49105
13.49862
13.49890
13.50297
13.51577
13.52380
13.53624
13.54759
13.54832
13.55012
13.55874
13.57089
13.58347
13.58788
13.59182
13.59704
13.60180
13.60233
13.60257
13.60292
13.60431
13.61405
13.62198
13.62270
13.62819
13.63368
13.63598
13.63643
13.63880
13.64002
13.65029
13.65250
13.65472
13.66158
13.66575
13.67335
13.67898
13.68599
13.69117
13.69255
13.69659
13.70340
13.70431
13.70818
13.70937
13.71015
13.71585
13.71738
13.71745
13.72217
13.72695
13.73399
13.75270
13.75504
13.75506
13.75988
13.76736
13.76955
13.77142
13.77440
13.78102
13.78116
13.78232
13.78338
13.80986
13.81344
13.82642
13.82677
13.83951
13.84495
13.85253
13.85963
13.86091
13.87450
13.87828
13.88198
13.88421
13.88682
13.89281
13.89521
13.91557
13.91654
13.95572
13.96084
13.96616
13.96968
13.96974
13.98723
13.99095
13.99607
14.00237
14.00917
14.01158
14.02385
14.03366
14.04911
14.05009
14.05276
14.05470
14.05796
14.05938
14.06017
14.06032
14.06564
14.07911
14.07933
14.08229
14.08260
14.08724
14.09823
14.09947
14.10649
14.11658
14.12826
14.13261
14.14687
14.15396
14.16391
14.16631
14.16848
14.17167
14.17305
14.18071
14.20087
14.21144
14.21671
14.21736
14.22506
14.24597
14.24993
14.25262
14.26291
14.26545
14.27281
14.27312
14.28862
14.30138
14.34575
14.35183
14.36269
14.36358
